Sentence #,Word,ANM,NER
,인용,O,O
,##해,O,O
,[UNK],O,O
,올여름,O,O
,레,O,O
,##반도,O,O
,##프스,O,O
,##키를,O,O
,영입,O,O
,##할,O,O
,경쟁,O,O
,##자로,O,O
,맨,O,O
,##체,O,O
,##스터,O,O
,시티,O,O
,(,O,O
,맨,O,O
,##시티,O,O
,),O,O
,와,O,O
,첼,O,O
,##시가,O,O
,떠올랐다,O,O
,[UNK],O,O
,며,O,O
,[UNK],O,O
,레,O,O
,##반도,O,O
,##프스,O,O
,##키는,O,O
,아직,O,O
,그의,O,O
,미래를,O,O
,결정,O,O
,##하지,O,O
,않았다,O,O
,[UNK],O,O
,고,O,O
,전했다,O,O
,[SEP],O,O
Sentence 4008,[CLS],O,O
,미국,O,O
,스포츠,O,O
,전문,O,O
,##채널,O,O
,es,O,O
,##p,O,O
,##n,O,O
,##은,O,O
,1일,O,O
,(,O,O
,한국,O,O
,##시간,O,O
,),O,O
,소식,ANM-B,PER-B
,##통을,ANM-I,PER-I
,인용,O,O
,##해,O,O
,잉글랜드,O,O
,프리미어,O,O
,##리그,O,O
,(,O,O
,ep,O,O
,##l,O,O
,),O,O
,웨스트,O,O
,##햄,O,O
,",",O,O
,아스,O,O
,##톤,O,O
,빌라,O,O
,",",O,O
,뉴,O,O
,##캐슬,O,O
,구단,O,O
,##이,O,O
,아,O,O
,##브라,O,O
,##함,O,O
,영입,O,O
,##에,O,O
,관심,O,O
,있다고,O,O
,전했다,O,O
,[SEP],O,O
Sentence 4009,[CLS],O,O
,미국,O,O
,블,O,O
,##룸,O,O
,##버그,O,O
,##통신,O,O
,##은,O,O
,2일,O,O
,익,ANM-B,O
,##명의,ANM-I,O
,소식,ANM-I,PER-B
,##통,ANM-I,PER-I
,말을,O,O
,인용,O,O
,##해,O,O
,조,O,O
,바이,O,O
,##든,O,O
,미국,O,O
,대통령의,O,O
,보좌,O,O
,##관,O,O
,##인,O,O
,제이,O,O
,##크,O,O
,설,O,O
,##리,O,O
,##번,O,O
,국가,O,O
,##안보,O,O
,##보,O,O
,##좌,O,O
,##관과,O,O
,브라,O,O
,##이,O,O
,##언,O,O
,디스,O,O
,국제,O,O
,##경제,O,O
,##위원회,O,O
,(,O,O
,ne,O,O
,##c,O,O
,),O,O
,위원장,O,O
,##이,O,O
,12일,O,O
,반도체,O,O
,[UNK],O,O
,자동차,O,O
,업계,O,O
,관계자,O,O
,##들과,O,O
,반도체,O,O
,부족,O,O
,##에,O,O
,따른,O,O
,영향,O,O
,",",O,O
,해결,O,O
,방안을,O,O
,논의,O,O
,##할,O,O
,것이라고,O,O
,보도했다,O,O
,[SEP],O,O
Sentence 4010,[CLS],O,O
,미국,O,O
,북한,O,O
,##전문,O,O
,##매,O,O
,##체,O,O
,n,O,O
,##k,O,O
,##뉴스,O,O
,##는,O,O
,이날,O,O
,소식,ANM-B,PER-B
,##통을,ANM-I,PER-I
,인용,O,O
,##해,O,O
,평양,O,O
,상,O,O
,##공에,O,O
,##서,O,O
,비행기,O,O
,소리가,O,O
,들리,O,O
,##고,O,O
,불꽃,O,O
,##놀이,O,O
,##가,O,O
,시작됐다,O,O
,##고,O,O
,보도했다,O,O
,[SEP],O,O
Sentence 4011,[CLS],O,O
,미국,O,O
,매체,O,O
,악,O,O
,##시오,O,O
,##스는,O,O
,내부,ANM-B,PER-B
,소식,ANM-I,PER-I
,##통을,ANM-I,PER-I
,인용,O,O
,##하며,O,O
,트럼프,O,O
,측,O,O
,스냅,O,O
,##챗,O,O
,게시,O,O
,##물이,O,O
,지금까지,O,O
,수십,O,O
,##차례,O,O
,가이드,O,O
,##라인을,O,O
,위반,O,O
,##해,O,O
,삭제,O,O
,조,O,O
,##처,O,O
,##됐다고,O,O
,전했다,O,O
,[SEP],O,O
Sentence 4012,[CLS],O,O
,미국,ANM-B,LOC-B
,당,ANM-I,PER-B
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,로,O,O
,##이터,O,O
,##통신,O,O
,##에,O,O
,두,O,O
,폭발,O,O
,중,O,O
,적어도,O,O
,한,O,O
,건,O,O
,##은,O,O
,자살,O,O
,##폭탄,O,O
,##테,O,O
,##러로,O,O
,추정된다,O,O
,##고,O,O
,말했다,O,O
,소셜,O,O
,##미디어,O,O
,##에,O,O
,유,O,O
,##포,O,O
,##되고,O,O
,있는,O,O
,영상,O,O
,##에는,O,O
,피,O,O
,흘리는,O,O
,부상,O,O
,##자가,O,O
,구,O,O
,##급,O,O
,##차,O,O
,##나,O,O
,손수,O,O
,##레,O,O
,##에,O,O
,실려,O,O
,이,O,O
,##송,O,O
,##되는,O,O
,모습이,O,O
,나온다,O,O
,[SEP],O,O
Sentence 4013,[CLS],O,O
,미국,O,O
,뉴욕,O,O
,##타임,O,O
,##스는,O,O
,이날,O,O
,사원,ANM-B,ORG-B
,내,ANM-I,ORG-I
,서방,ANM-I,LOC-B
,##정보,ANM-I,PER-B
,##통을,ANM-I,PER-I
,인용,O,O
,",",O,O
,[UNK],O,O
,총,O,O
,1,O,O
,",",O,O
,0,O,O
,##0,O,O
,##명,O,O
,규모의,O,O
,저항,O,O
,##세,O,O
,##력이,O,O
,[UNK],O,O
,순,O,O
,##교,O,O
,[UNK],O,O
,를,O,O
,준비하고,O,O
,있으며,O,O
,생,O,O
,##필,O,O
,##품,O,O
,##과,O,O
,총,O,O
,##탄,O,O
,보유,O,O
,##량도,O,O
,충분하다,O,O
,[UNK],O,O
,고,O,O
,보도했다,O,O
,[SEP],O,O
Sentence 4014,[CLS],O,O
,미국,ANM-B,ORG-B
,국무,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,당,ANM-I,PER-B
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,10일,O,O
,(,O,O
,현지시간,O,O
,),O,O
,한미,O,O
,##방,O,O
,##위,O,O
,##비,O,O
,분,O,O
,##담,O,O
,##금,O,O
,협상,O,O
,##이,O,O
,타,O,O
,##결,O,O
,##된,O,O
,데,O,O
,대해,O,O
,공정,O,O
,##하고,O,O
,균형,O,O
,##잡,O,O
,##힌,O,O
,분,O,O
,##담이,O,O
,##라고,O,O
,평가했다,O,O
,[SEP],O,O
Sentence 4015,[CLS],O,O
,미국,ANM-B,ORG-B
,국무,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,고위,ANM-I,PER-B
,##당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,이날,O,O
,[UNK],O,O
,사실,O,O
,##과,O,O
,정,O,O
,##황,O,O
,##에,O,O
,대한,O,O
,신중,O,O
,##한,O,O
,검토,O,O
,끝에,O,O
,버,O,O
,##마의,O,O
,집권,O,O
,##당,O,O
,지도자,O,O
,아,O,O
,##웅,O,O
,##산,O,O
,수지,O,O
,##와,O,O
,적,O,O
,##법,O,O
,##하게,O,O
,선출,O,O
,##된,O,O
,정부,O,O
,수,O,O
,##장,O,O
,윈,O,O
,##민이,O,O
,2월,O,O
,1일,O,O
,군사,O,O
,쿠,O,O
,##데,O,O
,##타로,O,O
,물러,O,O
,##난,O,O
,것이라고,O,O
,평가했다,O,O
,[UNK],O,O
,면,O,O
,##서,O,O
,[UNK],O,O
,우리는,O,O
,버,O,O
,##마,O,O
,군,O,O
,##부,O,O
,지도자,O,O
,##들에게,O,O
,그들,O,O
,##과,O,O
,다른,O,O
,구,O,O
,##금,O,O
,##된,O,O
,시민,O,O
,##사회,O,O
,및,O,O
,정치권,O,O
,지도자,O,O
,##들을,O,O
,즉각,O,O
,아무,O,O
,조건,O,O
,없이,O,O
,석,O,O
,##방,O,O
,##할,O,O
,것을,O,O
,계속해서,O,O
,촉구,O,O
,##한다,O,O
,[UNK],O,O
,고,O,O
,밝혔다,O,O
,[SEP],O,O
Sentence 4016,[CLS],O,O
,미국,ANM-B,ORG-B
,국무,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,고위,ANM-I,PER-B
,##당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,24일,O,O
,[UNK],O,O
,우리가,O,O
,추구하는,O,O
,것은,O,O
,2005년,O,O
,6,O,O
,##자,O,O
,##회담,O,O
,##의,O,O
,공동,O,O
,##성,O,O
,##명을,O,O
,기반으로,O,O
,한,O,O
,6,O,O
,##자,O,O
,##회담,O,O
,틀,O,O
,내에서,O,O
,##의,O,O
,협상,O,O
,[UNK],O,O
,이라,O,O
,##며,O,O
,[UNK],O,O
,그것은,O,O
,오바마,O,O
,행정,O,O
,##부,O,O
,전,O,O
,기간에,O,O
,걸쳐,O,O
,일관,O,O
,##되게,O,O
,추구,O,O
,##해온,O,O
,것,O,O
,[UNK],O,O
,이라고,O,O
,밝혔다,O,O
,[SEP],O,O
Sentence 4017,[CLS],O,O
,미국,ANM-B,LOC-B
,고위,ANM-I,PER-B
,보건,ANM-I,PER-I
,##당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,24일,O,O
,(,O,O
,현지시간,O,O
,),O,O
,코로나19,O,O
,대응,O,O
,##과,O,O
,관련해,O,O
,코로나19,O,O
,환자가,O,O
,폭,O,O
,##증,O,O
,##하고,O,O
,있는,O,O
,뉴욕,O,O
,##시를,O,O
,방문한,O,O
,사람은,O,O
,2주,O,O
,##간,O,O
,자가,O,O
,##격,O,O
,##리를,O,O
,해야,O,O
,한다고,O,O
,밝혔다,O,O
,[SEP],O,O
Sentence 4018,[CLS],O,O
,미국,ANM-B,LOC-B
,고위,ANM-I,PER-B
,당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,이날,O,O
,스위스,O,O
,취,O,O
,##리,O,O
,##히,O,O
,##에서,O,O
,열린,O,O
,제이,O,O
,##크,O,O
,설,O,O
,##리,O,O
,##번,O,O
,미,O,O
,백악,O,O
,##관,O,O
,국가,O,O
,##안보,O,O
,##보,O,O
,##좌,O,O
,##관과,O,O
,양,O,O
,##제,O,O
,##츠,O,O
,중국,O,O
,공산,O,O
,##당,O,O
,외교,O,O
,##담당,O,O
,정치,O,O
,##국,O,O
,##원의,O,O
,회담,O,O
,뒤,O,O
,언론,O,O
,브리,O,O
,##핑,O,O
,##에서,O,O
,이같이,O,O
,말했다,O,O
,[SEP],O,O
Sentence 4019,[CLS],O,O
,미국,ANM-B,LOC-B
,고위,ANM-I,PER-B
,당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,[UNK],O,O
,쿼,O,O
,##드는,O,O
,독립,O,O
,##된,O,O
,그룹,O,O
,##으로,O,O
,(,O,O
,군사,O,O
,협력,O,O
,##체인,O,O
,),O,O
,오,O,O
,##커스,O,O
,##와는,O,O
,아무,O,O
,상관이,O,O
,없다,O,O
,[UNK],O,O
,며,O,O
,[UNK],O,O
,코로나19,O,O
,백신,O,O
,",",O,O
,인프라,O,O
,",",O,O
,기술,O,O
,등이,O,O
,주된,O,O
,논의,O,O
,##대상,O,O
,##이,O,O
,될,O,O
,것,O,O
,[UNK],O,O
,이라고,O,O
,로,O,O
,##이터,O,O
,##통신,O,O
,##에,O,O
,밝혔다,O,O
,[SEP],O,O
Sentence 4020,[CLS],O,O
,미국,O,O
,us,O,O
,##a,O,O
,##투,O,O
,##데이,O,O
,##는,O,O
,22일,O,O
,[UNK],O,O
,익,ANM-B,WHY-B
,##명을,ANM-I,WHY-I
,요구,ANM-I,WHY-I
,##한,ANM-I,WHY-I
,올림픽,ANM-I,PER-B
,피,ANM-I,PER-I
,##겨,ANM-I,PER-I
,고위,ANM-I,PER-I
,관계자,ANM-I,PER-I
,##가,O,O
,[UNK],O,O
,심판,O,O
,배정,O,O
,##에서,O,O
,지리,O,O
,##적인,O,O
,편,O,O
,##중,O,O
,문제가,O,O
,있었다,O,O
,[SEP],O,O
Sentence 4021,[CLS],O,O
,미국,O,O
,n,O,O
,##bc,O,O
,방송,O,O
,##은,O,O
,익,ANM-B,WHY-B
,##명을,ANM-I,WHY-I
,요구,ANM-I,WHY-I
,##한,ANM-I,WHY-I
,정부,ANM-I,ORG-B
,관계자,ANM-I,PER-B
,##의,O,O
,말을,O,O
,인용,O,O
,##해,O,O
,[UNK],O,O
,이란,O,O
,##이,O,O
,미국을,O,O
,대상으로,O,O
,한,O,O
,공격을,O,O
,할,O,O
,수도,O,O
,있다는,O,O
,징,O,O
,##후가,O,O
,늘어나고,O,O
,있다,O,O
,[UNK],O,O
,고,O,O
,보도했다,O,O
,[SEP],O,O
Sentence 4022,[CLS],O,O
,미국,O,O
,it,O,O
,매체,O,O
,더,O,O
,##버,O,O
,##지는,O,O
,19일,O,O
,(,O,O
,현지시간,O,O
,),O,O
,이,ANM-B,ETC-B
,사안,ANM-I,ETC-I
,##에,ANM-I,ETC-I
,정통,ANM-I,ETC-I
,##한,ANM-I,ETC-I
,소식,ANM-I,PER-B
,##통을,ANM-I,PER-I
,인용,O,O
,##해,O,O
,마크,O,O
,저,O,O
,##커버,O,O
,##그,O,O
,페이스북,O,O
,최고,O,O
,##경영,O,O
,##자,O,O
,(,O,O
,ceo,O,O
,),O,O
,가,O,O
,오는,O,O
,28일,O,O
,연,O,O
,##례,O,O
,콘,O,O
,##퍼,O,O
,##런스,O,O
,##에서,O,O
,새로운,O,O
,회사,O,O
,##명,O,O
,발표를,O,O
,계획하고,O,O
,있다고,O,O
,보도했다,O,O
,[SEP],O,O
Sentence 4023,[CLS],O,O
,미국,O,O
,cn,O,O
,##n,O,O
,##방송,O,O
,##은,O,O
,지난,O,O
,31일,O,O
,익,ANM-B,WHY-B
,##명을,ANM-I,WHY-I
,요구,ANM-I,WHY-I
,##한,ANM-I,WHY-I
,한,ANM-I,NUM-B
,이집트,ANM-I,ORG-B
,##군,ANM-I,ORG-I
,고위,ANM-I,PER-B
,장성,ANM-I,PER-I
,##의,O,O
,말을,O,O
,인용,O,O
,##해,O,O
,[UNK],O,O
,이집트,O,O
,##군이,O,O
,구,O,O
,##금,O,O
,##된,O,O
,여성,O,O
,시위,O,O
,##대,O,O
,##들을,O,O
,상대로,O,O
,[UNK],O,O
,처녀,O,O
,##성,O,O
,검사,O,O
,[UNK],O,O
,를,O,O
,실시,O,O
,##했다,O,O
,[UNK],O,O
,고,O,O
,보도했다,O,O
,[SEP],O,O
Sentence 4024,[CLS],O,O
,미국,O,O
,cn,O,O
,##n,O,O
,##방송,O,O
,##은,O,O
,익,ANM-B,WHY-B
,##명을,ANM-I,WHY-I
,요구,ANM-I,WHY-I
,##한,ANM-I,WHY-I
,내부,ANM-I,PER-B
,##고,ANM-I,PER-I
,##발,ANM-I,PER-I
,##자가,ANM-I,PER-I
,cn,O,O
,##n,O,O
,##에,O,O
,제공,O,O
,##한,O,O
,중국의,O,O
,코로나19,O,O
,관련,O,O
,문,O,O
,##건을,O,O
,입수,O,O
,##했다며,O,O
,이같이,O,O
,보도했다,O,O
,[SEP],O,O
Sentence 4025,[CLS],O,O
,미국,O,O
,cn,O,O
,##n,O,O
,##방송,O,O
,##은,O,O
,11일,O,O
,(,O,O
,현지시간,O,O
,),O,O
,복수,ANM-B,NUM-B
,##의,ANM-I,NUM-I
,소식,ANM-I,PER-B
,##통을,ANM-I,PER-I
,인용,O,O
,##해,O,O
,[UNK],O,O
,북한에,O,O
,코로나19,O,O
,백신,O,O
,##을,O,O
,제공하고,O,O
,인도,O,O
,##적,O,O
,지원을,O,O
,하는,O,O
,데,O,O
,열려,O,O
,##있다,O,O
,[UNK],O,O
,고,O,O
,보도했다,O,O
,[SEP],O,O
Sentence 4026,[CLS],O,O
,미국,O,O
,c,O,O
,##bs,O,O
,##방송,O,O
,##은,O,O
,31일,O,O
,익,ANM-B,WHY-B
,##명을,ANM-I,WHY-I
,요구,ANM-I,WHY-I
,##한,ANM-I,WHY-I
,고위,ANM-I,PER-B
,탈,ANM-I,ORG-B
,##레,ANM-I,ORG-I
,##반,ANM-I,ORG-I
,지휘,ANM-I,PER-B
,##관이,ANM-I,PER-I
,[UNK],O,O
,우리,O,O
,전략,O,O
,##이,O,O
,바뀔,O,O
,수도,O,O
,있기,O,O
,때문에,O,O
,우리는,O,O
,인,O,O
,##질,O,O
,##들의,O,O
,살해,O,O
,##를,O,O
,중단,O,O
,##할,O,O
,수,O,O
,있다,O,O
,[UNK],O,O
,고,O,O
,말한,O,O
,것으로,O,O
,[SEP],O,O
Sentence 4027,[CLS],O,O
,보도했다,O,O
,미국,O,O
,c,O,O
,##bs,O,O
,방송,O,O
,##은,O,O
,아프,O,O
,##간,O,O
,주재,O,O
,미국,O,O
,대사,O,O
,##관이,O,O
,36,O,O
,##시간,O,O
,내에,O,O
,소수,O,O
,##의,O,O
,핵심,O,O
,인력,O,O
,##만,O,O
,제외하고,O,O
,대피,O,O
,##를,O,O
,완료,O,O
,##할,O,O
,계획이라고,O,O
,복수,ANM-B,NUM-B
,##의,ANM-I,NUM-I
,외교,ANM-I,PER-B
,[UNK],ANM-I,PER-I
,안보,ANM-I,PER-I
,소식,ANM-I,PER-I
,##통을,ANM-I,PER-I
,인용,O,O
,##해,O,O
,보도했다,O,O
,[SEP],O,O
Sentence 4028,[CLS],O,O
,미,ANM-B,ORG-B
,##곡,ANM-I,ORG-I
,##종합,ANM-I,ORG-I
,##처리,ANM-I,ORG-I
,##장,ANM-I,ORG-I
,관계자는,ANM-I,PER-B
,[UNK],O,O
,[UNK],O,O
,쌀,O,O
,1,O,O
,##포,O,O
,##대,O,O
,당,O,O
,운송,O,O
,##비용이,O,O
,622005,O,O
,##원에서,O,O
,83,O,O
,##3,O,O
,##원으로,O,O
,20,O,O
,##8,O,O
,##원이,O,O
,오른,O,O
,상황,O,O
,[UNK],O,O
,이라,O,O
,##면서,O,O
,[UNK],O,O
,물류,O,O
,##비용,O,O
,증가,O,O
,##로,O,O
,그만큼,O,O
,손실,O,O
,##이,O,O
,커지고,O,O
,있다,O,O
,[UNK],O,O
,고,O,O
,설명했다,O,O
,[SEP],O,O
Sentence 4029,[CLS],O,O
,미,ANM-B,ORG-B
,행정,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,전직,ANM-I,ETC-B
,고위,ANM-I,PER-B
,##관계,ANM-I,PER-I
,##자는,ANM-I,PER-I
,경향,O,O
,##신문,O,O
,인터뷰에서,O,O
,[UNK],O,O
,한국,O,O
,정부와,O,O
,국민들의,O,O
,북한에,O,O
,대한,O,O
,적,O,O
,##개,O,O
,##심이,O,O
,높아진,O,O
,상태에서,O,O
,북한이,O,O
,또,O,O
,한,O,O
,번,O,O
,도발,O,O
,##적,O,O
,행동을,O,O
,보일,O,O
,경우,O,O
,한국,O,O
,정부의,O,O
,대응,O,O
,##은,O,O
,예측,O,O
,##하기,O,O
,어렵다,O,O
,[UNK],O,O
,면,O,O
,##서,O,O
,[UNK],O,O
,미국은,O,O
,이,O,O
,상황에,O,O
,적극,O,O
,개입,O,O
,##할,O,O
,필요,O,O
,##를,O,O
,느낄,O,O
,것,O,O
,[UNK],O,O
,이라고,O,O
,말했다,O,O
,.,O,O
,[SEP],O,O
Sentence 4030,[CLS],O,O
,미,ANM-B,ORG-B
,행정,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,당,ANM-I,PER-B
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,블링,O,O
,##컨,O,O
,장관,O,O
,##과,O,O
,설,O,O
,##리,O,O
,##번,O,O
,국가,O,O
,##안보,O,O
,##보,O,O
,##좌,O,O
,##관이,O,O
,신장,O,O
,위,O,O
,##구,O,O
,##르,O,O
,##족,O,O
,인권,O,O
,탄,O,O
,##압,O,O
,문제와,O,O
,홍콩,O,O
,자치,O,O
,##권,O,O
,",",O,O
,대만,O,O
,문제,O,O
,",",O,O
,기술,O,O
,경쟁,O,O
,",",O,O
,항,O,O
,##행,O,O
,##의,O,O
,자유,O,O
,등,O,O
,중국이,O,O
,예민,O,O
,##하게,O,O
,생각하는,O,O
,의,O,O
,##제,O,O
,##까지,O,O
,모두,O,O
,제기,O,O
,##할,O,O
,것이라고,O,O
,밝혔다,O,O
,[SEP],O,O
Sentence 4031,[CLS],O,O
,미,ANM-B,ORG-B
,행정,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,고위,ANM-I,PER-B
,##당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,지난,O,O
,20일,O,O
,전화,O,O
,브리,O,O
,##핑,O,O
,##에서,O,O
,[UNK],O,O
,우리는,O,O
,핵,O,O
,##잠,O,O
,##수,O,O
,##함,O,O
,기술,O,O
,##지원,O,O
,##을,O,O
,다른,O,O
,나라,O,O
,##로,O,O
,확대,O,O
,##할,O,O
,의도,O,O
,##가,O,O
,없다,O,O
,[UNK],O,O
,고,O,O
,선을,O,O
,그,O,O
,##었다,O,O
,[SEP],O,O
Sentence 4023,[CLS],O,O
,미,ANM-B,ORG-B
,행정,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,고위,ANM-I,PER-B
,##당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,전날,O,O
,전화,O,O
,브리,O,O
,##핑,O,O
,##에서,O,O
,[UNK],O,O
,eu,O,O
,##와,O,O
,영국,O,O
,",",O,O
,호주,O,O
,",",O,O
,캐나다,O,O
,",",O,O
,뉴질랜드,O,O
,",",O,O
,일본,O,O
,",",O,O
,나,O,O
,##토를,O,O
,포함한,O,O
,동맹,O,O
,및,O,O
,동반,O,O
,##자,O,O
,국가,O,O
,##들이,O,O
,전,O,O
,##례,O,O
,##없이,O,O
,미국과,O,O
,함께,O,O
,중국,O,O
,국가,O,O
,##안전,O,O
,##부의,O,O
,악의,O,O
,##적인,O,O
,사이버,O,O
,활동을,O,O
,공개,O,O
,##하고,O,O
,비판했다,O,O
,[UNK],O,O
,고,O,O
,밝혔다,O,O
,[SEP],O,O
Sentence 4033,[CLS],O,O
,미,ANM-B,ORG-B
,행정,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,고위,ANM-I,PER-B
,##당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,12일,O,O
,(,O,O
,현지시간,O,O
,),O,O
,전화,O,O
,브리,O,O
,##핑,O,O
,##에서,O,O
,[UNK],O,O
,올해,O,O
,놀라운,O,O
,것은,O,O
,공동,O,O
,접근,O,O
,##에,O,O
,대한,O,O
,매우,O,O
,강력,O,O
,##하고,O,O
,공유,O,O
,##된,O,O
,기반,O,O
,[UNK],O,O
,이라,O,O
,##며,O,O
,[UNK],O,O
,공동,O,O
,##선언,O,O
,##문의,O,O
,세부,O,O
,사항,O,O
,##에,O,O
,대해,O,O
,앞서,O,O
,##가고,O,O
,싶지,O,O
,않지만,O,O
,",",O,O
,적어도,O,O
,의견,O,O
,수렴,O,O
,##이,O,O
,된,O,O
,몇몇,O,O
,분야에,O,O
,대해,O,O
,말할,O,O
,수,O,O
,있다,O,O
,[UNK],O,O
,고,O,O
,말했다,O,O
,[SEP],O,O
Sentence 4034,[CLS],O,O
,미,ANM-B,ORG-B
,행정,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,고위,ANM-I,PER-B
,##당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,[UNK],O,O
,우리는,O,O
,너무,O,O
,오랫동안,O,O
,미국,O,O
,제조업,O,O
,##과,O,O
,노동자,O,O
,##에,O,O
,투자하는,O,O
,대신,O,O
,필수,O,O
,품목,O,O
,##의,O,O
,생산,O,O
,역량을,O,O
,해외,O,O
,##로,O,O
,흘려,O,O
,##보,O,O
,##냈다,O,O
,[UNK],O,O
,고,O,O
,말했다,O,O
,[SEP],O,O
Sentence 4035,[CLS],O,O
,미,ANM-B,ORG-B
,행정,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,고위,ANM-I,PER-B
,##당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,[UNK],O,O
,동맹,O,O
,##과,O,O
,동반,O,O
,##자,O,O
,국가,O,O
,##와,O,O
,무역,O,O
,##전쟁,O,O
,##을,O,O
,벌,O,O
,##이,O,O
,##려는,O,O
,게,O,O
,아니다,O,O
,[UNK],O,O
,라면,O,O
,##서,O,O
,[UNK],O,O
,우리는,O,O
,자체,O,O
,공급,O,O
,##망을,O,O
,강화하고,O,O
,취약,O,O
,##성을,O,O
,줄이기,O,O
,위해,O,O
,구현,O,O
,##할,O,O
,수,O,O
,있는,O,O
,효과적인,O,O
,도구,O,O
,##가,O,O
,있다고,O,O
,생각하는,O,O
,구체적인,O,O
,품목,O,O
,##을,O,O
,겨냥,O,O
,##하고,O,O
,있다,O,O
,[UNK],O,O
,고,O,O
,말했다,O,O
,[SEP],O,O
Sentence 4036,[CLS],O,O
,미,ANM-B,ORG-B
,행정,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,고위,ANM-I,PER-B
,당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,호주,O,O
,##가,O,O
,핵,O,O
,추진,O,O
,잠수,O,O
,##함,O,O
,기술을,O,O
,보유,O,O
,##하게,O,O
,되면,O,O
,전통적인,O,O
,잠수,O,O
,##함,O,O
,기술,O,O
,##보다,O,O
,월등,O,O
,##한,O,O
,능력을,O,O
,갖추,O,O
,##게,O,O
,된다고,O,O
,설명했다,O,O
,[SEP],O,O
Sentence 4037,[CLS],O,O
,미,ANM-B,ORG-B
,행정,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,고위,ANM-I,PER-B
,당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,한,O,O
,[UNK],O,O
,미,O,O
,정상회담,O,O
,##을,O,O
,이틀,O,O
,앞두고,O,O
,한,O,O
,전화,O,O
,브리,O,O
,##핑,O,O
,##에서,O,O
,[UNK],O,O
,문,O,O
,대통령의,O,O
,방문,O,O
,##은,O,O
,미국과,O,O
,한국,O,O
,간,O,O
,철,O,O
,##통,O,O
,같은,O,O
,동맹,O,O
,##을,O,O
,강조,O,O
,##하게,O,O
,될,O,O
,것,O,O
,[UNK],O,O
,이라,O,O
,##면서,O,O
,[UNK],O,O
,바이,O,O
,##든,O,O
,대통령이,O,O
,두,O,O
,번째,O,O
,대면,O,O
,양자,O,O
,회담,O,O
,##을,O,O
,한국과,O,O
,한다는,O,O
,사실은,O,O
,우리,O,O
,##와,O,O
,한국의,O,O
,관계에,O,O
,대한,O,O
,중요,O,O
,##성과,O,O
,주목,O,O
,##도를,O,O
,말해,O,O
,##준다,O,O
,[UNK],O,O
,고,O,O
,말했다,O,O
,[SEP],O,O
Sentence 4038,[CLS],O,O
,미,ANM-B,ORG-B
,행정,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,고위,ANM-I,PER-B
,당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,지난,O,O
,13일,O,O
,(,O,O
,현지시간,O,O
,),O,O
,중앙,O,O
,##일보,O,O
,##에,O,O
,[UNK],O,O
,지난,O,O
,2월,O,O
,중순,O,O
,이후,O,O
,뉴욕,O,O
,(,O,O
,북한,O,O
,##대표,O,O
,##부,O,O
,),O,O
,을,O,O
,포함한,O,O
,몇,O,O
,개,O,O
,채널을,O,O
,통해,O,O
,북한에,O,O
,연락,O,O
,##했지만,O,O
,현재까지,O,O
,평양,O,O
,##으로부터,O,O
,어떤,O,O
,답변,O,O
,##도,O,O
,받지,O,O
,못했다,O,O
,[UNK],O,O
,고,O,O
,밝혔다,O,O
,[SEP],O,O
Sentence 4039,[CLS],O,O
,미,ANM-B,ORG-B
,행정,ANM-I,ORG-I
,##부,ANM-I,ORG-I
,고위,ANM-I,PER-B
,당,ANM-I,PER-I
,##국,ANM-I,PER-I
,##자는,ANM-I,PER-I
,전날,O,O
,화상,O,O
